"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.884057971014493	0.876811594202899	0.884057971014493	0.833333333333333	0.86231884057971	0.855072463768116
0.714285714285714	0.73469387755102	0.748299319727891	0.707482993197279	0.693877551020408	0.72108843537415
0.6	0.782608695652174	0.8	0.817391304347826	0.826086956521739	0.878260869565217
0.0540540540540541	0.432432432432432	0.189189189189189	0.243243243243243	0.243243243243243	0.243243243243243
0.897058823529412	0.86764705882353	0.911764705882353	0.897058823529412	0.88235294117647	0.86764705882353
0.722627737226277	0.693430656934307	0.795620437956204	0.64963503649635	0.664233576642336	0.671532846715328
0.87012987012987	0.779220779220779	0.792207792207792	0.844155844155844	0.766233766233766	0.961038961038961
0.842105263157895	0.771929824561403	0.807017543859649	0.842105263157895	0.842105263157895	0.842105263157895
0.804878048780488	0.821138211382114	0.788617886178862	0.829268292682927	0.845528455284553	0.821138211382114
0.875	0.763888888888889	0.777777777777778	0.777777777777778	0.777777777777778	0.763888888888889
0.755725190839695	0.801526717557252	0.801526717557252	0.786259541984733	0.786259541984733	0.809160305343511
0.75735294117647	0.860294117647059	0.816176470588235	0.764705882352941	0.764705882352941	0.786764705882353
0.772277227722772	0.900990099009901	0.871287128712871	0.910891089108911	0.910891089108911	0.910891089108911
0.719101123595506	0.584269662921348	0.797752808988764	0.573033707865168	0.573033707865168	0.606741573033708
0.888888888888889	0.819444444444444	0.930555555555556	0.930555555555556	0.930555555555556	0.930555555555556
0.5	0.859649122807018	0.894736842105263	0.894736842105263	0.894736842105263	0.894736842105263
0.833333333333333	0.731481481481482	0.75	0.740740740740741	0.740740740740741	0.759259259259259
0.708333333333333	0.40625	0.604166666666667	0.479166666666667	0.375	0.541666666666667
0.726027397260274	0.698630136986301	0.753424657534247	0.73972602739726	0.73972602739726	0.767123287671233
0.695652173913043	0.833333333333333	0.717391304347826	0.659420289855073	0.659420289855073	0.666666666666667
0.816091954022989	0.71264367816092	0.770114942528736	0.804597701149425	0.747126436781609	0.793103448275862
0.73109243697479	0.899159663865546	0.773109243697479	0.756302521008403	0.739495798319328	0.739495798319328
0.861111111111111	0.5	0.916666666666667	0.583333333333333	0.555555555555556	0.847222222222222
0.843137254901961	0.931372549019608	0.92156862745098	0.941176470588235	0.92156862745098	0.911764705882353
0.767676767676768	0.828282828282828	0.868686868686869	0.898989898989899	0.898989898989899	0.898989898989899
0.688888888888889	0.588888888888889	0.677777777777778	0.677777777777778	0.644444444444444	0.622222222222222
0.484126984126984	0.53968253968254	0.341269841269841	0.365079365079365	0.357142857142857	0.333333333333333
0.706896551724138	0.482758620689655	0.689655172413793	0.672413793103448	0.706896551724138	0.706896551724138
0.794117647058823	0.88235294117647	0.794117647058823	0.808823529411765	0.823529411764706	0.852941176470588
0.615942028985507	0.797101449275362	0.731884057971015	0.5	0.702898550724638	0.702898550724638
0.816901408450704	0.669014084507042	0.852112676056338	0.591549295774648	0.605633802816901	0.5
0.672413793103448	0.724137931034483	0.724137931034483	0.741379310344828	0.689655172413793	0.672413793103448
0.818181818181818	0.803030303030303	0.863636363636364	0.878787878787879	0.848484848484849	0.848484848484849
0.80952380952381	0.904761904761905	0.880952380952381	0.833333333333333	0.849206349206349	0.873015873015873
0.802083333333333	0.65625	0.90625	0.645833333333333	0.625	0.635416666666667
0.711656441717791	0.705521472392638	0.570552147239264	0.552147239263804	0.54601226993865	0.552147239263804
0.662576687116564	0.840490797546012	0.717791411042945	0.619631901840491	0.625766871165644	0.619631901840491
0.906542056074766	0.841121495327103	0.878504672897196	0.88785046728972	0.841121495327103	0.94392523364486
0.572916666666667	0.864583333333333	0.78125	0.885416666666667	0.875	0.84375
0.744827586206897	0.910344827586207	0.903448275862069	0.737931034482759	0.793103448275862	0.737931034482759
0.923076923076923	0.980769230769231	0.980769230769231	1	1	1
0.891891891891892	0.864864864864865	0.905405405405405	0.986486486486487	0.878378378378378	0.959459459459459
0.651376146788991	0.669724770642202	0.614678899082569	0.73394495412844	0.73394495412844	0.697247706422018
0.776	0.768	0.776	0.72	0.776	0.776
0.572222222222222	0.8	0.761111111111111	0.694444444444444	0.705555555555556	0.722222222222222
0.691275167785235	0.87248322147651	0.852348993288591	0.852348993288591	0.852348993288591	0.859060402684564
0.842592592592593	0.907407407407407	0.833333333333333	0.898148148148148	0.851851851851852	0.842592592592593
0.883928571428571	0.6875	0.9375	0.714285714285714	0.714285714285714	0.785714285714286
0.88	0.34	0.96	0.86	0.38	0.36
1	0.862068965517241	0.96551724137931	0.931034482758621	0.96551724137931	0.5
